,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result,province
53,@putridwiri, 2018-01-05, 15:00,@putridwiri<br>@putridwiri<br>@putridwiri<br>@putridwiri<br>@putridwiri<br>@putridwiri<br>@putridwiri<br>@putridwiri<br> Diare gk mari2 <br> 15:00 -  2018-01-05 dari  Godean Indonesia<br> 15:00 -  2018-01-05 dari  Godean Indonesia<br> 15:00 -  2018-01-05 ,9.49E+17, 9353e81191ea3659, Godean, Godean Indonesia,110.2961511,-7.765384,diare gk mari,4,DIY
54,@HarunsAzel, 2018-01-05, 14:02,@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br> Duh mules..kayanya cepirit nih..itu location berak kapur dimana?  #fittedsunday #speedtuner @… https://www.instagram.com/p/BdjwUk5B1,9.49E+17, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,duh linu pirit jasa location berak kapur fittedsunday speedtuner,3,JKT
55,@eririenini, 2018-01-05, 15:54,@eririenini<br>@eririenini<br>@eririenini<br>@eririenini<br>@eririenini<br>@eririenini<br>@eririenini<br>@eririenini<br> Rapatt tp mules <br> 15:54 -  2018-01-05 dari  Tanah Abang Indonesia<br> 15:54 -  2018-01-05 dari  Tanah Abang Indonesia<br> 15:54 -  ,9.49E+17, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,rapat mulas,3,JKT
56,@rikanadiawr, 2018-01-05, 11:21,@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br>@rikanadiawr<br> Dari kmrn mules banget  tp eeknya seuprit  Awal tahun ngeluh mulu nih gua!<br> 11:21 -  2018-01-05 dari  Pondokgede Indonesia<,9.49E+17, 2e1008fd77a5b1bf, Pondokgede, Pondokgede Indonesia,106.9282952,-6.2931675,kemarin mulas sek iprit keluh gua,3,Jabar
57,@rikaarbiyan, 2018-01-05, 10:02,@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br>@rikaarbiyan<br> dua hari belakangan  mules <br> 10:02 -  2018-01-05 dari  Trenggalek Indonesia<br> 10:02 -  2018-01-05 dari  Trenggalek Indone,9.49E+17, 87eeb481718bb62c, Trenggalek, Trenggalek Indonesia,111.7179312,-8.0455675,mulas,3,Jatim
58,@alfinasqoir1, 2018-01-05, 08:35,@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br>@alfinasqoir1<br> Mules adalah alarm paling mujarab hehue<br> 08:35 -  2018-01-05 dari  Plemahan Indonesia<br> 08:35 -  2018-01-05 dari ,9.49E+17, ba813e1492a1bbcc, Plemahan, Plemahan Indonesia,112.1545065,-7.722851,mulas alarm mujarab hehue,3,Jatim
59,@WRychaa, 2018-01-05, 20:05,@WRychaa<br>@WRychaa<br>@WRychaa<br>@WRychaa<br>@WRychaa<br>@WRychaa<br>@WRychaa<br>@WRychaa<br> Kalo disuruh milih mending sakit kepala atau sakit perut  ngga ada deh dua2nya rika pilih. Kalo bisa milih yah diberikan kesehatan saja sama Allah swt.. aamii,9.49E+17, c92f9874643f3751, Bulukumba, Bulukumba Sulawesi Selatan,120.242407,-5.4529162,pilih mending sakit kepala sakit perut deh erik pilih pilih sehat allah allah aamiin,2,Sulsel
60,@ssulistiyono, 2018-01-05, 18:30,@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br>@ssulistiyono<br> Mules massal? Karena kapolri? *duhhhh <br> 18:30 -  2018-01-05 dari  Pasar Rebo Indonesia<br> 18:30 -  2018-01-05 dari,9.49E+17, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,mulas massal polisi duhhhh,3,JKT
61,@daenklee, 2018-01-05, 18:34,@daenklee<br>@daenklee<br>@daenklee<br>@daenklee<br>@daenklee<br>@daenklee<br>@daenklee<br>@daenklee<br> Ayo Mules bareng mbah. Biar kelihatan dah percaya ma pulisi.<br> 18:34 -  2018-01-05 dari  Maluku Indonesia<br> 18:34 -  2018-01-05 dari  Maluku Indon,9.49E+17, 3ca381967d8f4c1d, Maluku, Maluku Indonesia,126.6556974,-3.4589015,ayo mulas bareng mbah biar percaya ma pul,3,Maluku
62,@NeeYuChan, 2018-01-05, 18:05,@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br>@NeeYuChan<br> Jangan di geser  ntr mules   #holiday #liburan  #bandung #kebon #kebun #taman  #alam #nature… https://www.instagram.com/p/BdkMLe6DSs5/ <br> ,9.49E+17, d04153eab7badc97, Lembang, Lembang Indonesia,107.669861,-6.81347665,geser oke mulas holiday libur bandung kebon kebun taman alam natur,3,Jabar
63,@sherlynovily, 2018-01-05, 21:11,@sherlynovily<br>@sherlynovily<br>@sherlynovily<br>@sherlynovily<br>@sherlynovily<br>@sherlynovily<br>@sherlynovily<br>@sherlynovily<br> Diare ini menyiksaku<br> 21:11 -  2018-01-05 dari  Tampan Indonesia<br> 21:11 -  2018-01-05 dari  Tampan Indonesia<br>,9.49E+17, 32eb831712cde417, Tampan, Tampan Indonesia,101.3712635,0.474831,diare siksa,4,Riau
64,@widedewisartika, 2018-01-05, 17:46,@widedewisartika<br>@widedewisartika<br>@widedewisartika<br>@widedewisartika<br>@widedewisartika<br>@widedewisartika<br>@widedewisartika<br>@widedewisartika<br> Lagi magh ditambah diare juga. Ntapsss<br> 17:46 -  2018-01-05 dari  Kendari Indonesia<br> 17:,9.49E+17, 4bc04832d2c51ea2, Kendari, Kendari Indonesia,122.5725283,-3.9579441,muntah diare ntapsss,4,Sultra
65,@jayplankt, 2018-01-05, 10:22,@jayplankt<br>@jayplankt<br>@jayplankt<br>@jayplankt<br>@jayplankt<br>@jayplankt<br>@jayplankt<br>@jayplankt<br> Otaknya mencret <br> 10:22 -  2018-01-05 dari  Sukasari Indonesia<br> 10:22 -  2018-01-05 dari  Sukasari Indonesia<br> 10:22 -  2018-01-05 dar,9.49E+17, da02fd68ba12d8e8, Sukasari, Sukasari Indonesia,107.5890464,-6.8603106,otak mencret,5,Jabar
66,@nurieswdy, 2018-01-05, 07:57,@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br> Kemaren sore makan geprek cabe nya 10 lgsg mencret. Pdhl ga pedes. Kelamaan di jogja lambung makin ga kuat nerima makanan2 pedes.<br> 07:57 - ,9.49E+17, 0101781eef585ee9, Yogyakarta, Yogyakarta Indonesia,110.4134344,-7.874352,kemarin sore makan suwir cabe mencret pdhl pedas jogja lambung kuat terima makan pedas,0,DIY
67,@dinaslhdki, 2018-01-05, 19:07,@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br>@dinaslhdki<br> Pengambilan sample mikrobiologi e coli & klorifom didanau sunter menggunakan botol steril <br> 19:07 -  2018-01-05 dari  Cipayung Indo,9.49E+17, 1c47ecb998af2c16, Cipayung, Cipayung Indonesia,106.9122919,-6.3306495,ambil sampel mikrobiologi e coli klorifom danau takung botol steril,3,JKT
68,@rajuljul, 2018-01-06, 09:12,@rajuljul<br>@rajuljul<br>@rajuljul<br>@rajuljul<br>@rajuljul<br>@rajuljul<br>@rajuljul<br>@rajuljul<br> Aduuh sakit perut  ketopraknya kepedesan <br> 09:12 -  2018-01-06 dari  Jatiasih Indonesia<br> 09:12 -  2018-01-06 dari  Jatiasih Indonesia<br> 09:12 ,9.49E+17, 8cee089b23296e32, Jatiasih, Jatiasih Indonesia,106.953328,-6.295911,aduuh sakit perut ketoprak pedas,2,Jabar
69,@ignatiusbanu, 2018-01-06, 00:32,@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br>@ignatiusbanu<br> fak . malem2 perut mules bolak balik toilet . terindikasi diare sodara2 <br> 00:32 -  2018-01-06 dari  Depok Indonesia,9.49E+17, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,fak maleman perut mulas bolak toilet indikasi diare saudara,3,DIY
70,@alfajri221810, 2018-01-06, 08:32,@alfajri221810<br>@alfajri221810<br>@alfajri221810<br>@alfajri221810<br>@alfajri221810<br>@alfajri221810<br>@alfajri221810<br>@alfajri221810<br> Minum Obat dulu gih @LusiHQ jangan mencret dimana-mana bau tau... <br> 08:32 -  2018-01-06 dari  Mandonga Indo,9.49E+17, f50436e042d3f6a6, Mandonga, Mandonga Indonesia,122.4851036,-3.9841273,minum obat gih album mencret bau,5,Sultra
71,@IWahyuningsi, 2018-01-06, 13:34,@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br>@IWahyuningsi<br> Majikan pergi di rumah gk ada apa 2mentang2pembantu habis gajian gak di tinggalin uang  pembantu udah ngalah beli samp,9.50E+17, 6c1ede2df1be1e0d, Matraman, Matraman Indonesia,106.8710588,-6.20433,majikan pergi rumah gk tan habis gaji tinggal uang bantu kalah beli sampo sabun tujuh gk kasih uang mencret majikan emosi,5,JKT
72,@BKIPMMakassar, 2018-01-06, 23:27,@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br>@BKIPMMakassar<br> 6/1 09:47 Preparasi pengujian terhdp sampel mutu untuk uji salmonella  coliform dan e.coli di lab penguji #One,9.50E+17, ce7988d3a8b6f49f, Indonesia, Indonesia,113.3341282,0.113797,preparat uji hadap sampel mutu uji salmonela coli coli lab uji onehealthkipm,3,Kalbar
73,@mnurkholiq_f, 2018-01-06, 21:50,@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br>@mnurkholiq_f<br> Gara-gara ini mencret gue sketika berubah jadi sembelit. Njenx <br> 21:50 -  2018-01-06 dari  Bandar Indonesia<br> 21:,9.50E+17, dd8d1536e7bb3590, Bandar, Bandar Indonesia,109.7873853,-7.075812,mencret ubah sembelit njenx,5,Jateng
74,@ajiijah_, 2018-01-06, 21:32,@ajiijah_<br>@ajiijah_<br>@ajiijah_<br>@ajiijah_<br>@ajiijah_<br>@ajiijah_<br>@ajiijah_<br>@ajiijah_<br> Tiap makan pedes langsung mules <br> 21:32 -  2018-01-06 dari  Kelapa Gading Indonesia<br> 21:32 -  2018-01-06 dari  Kelapa Gading Indonesia<br> 21:32,9.50E+17, c23a5ae63324c567, Kelapa Gading, Kelapa Gading Indonesia,106.9096486,-6.1591025,makan pedas langsung mulas,0,JKT
75,@YuliatinLia, 2018-01-06, 20:04,@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br> Bikin sakit perut #JODOHWASIATBAPAK421 @akangobet @SeriesANTV<br> 20:04 -  2018-01-06 dari  Cicendo Indonesia<br> 20:04 -  201,9.50E+17, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.5857422,-6.9012881,sakit perut jodoh lerak seriesantv,2,Jabar
76,@cindyartha, 2018-01-07, 23:58,@cindyartha<br>@cindyartha<br>@cindyartha<br>@cindyartha<br>@cindyartha<br>@cindyartha<br>@cindyartha<br>@cindyartha<br> Ide bagus! Siapin obat diare aja tapi yak<br> 23:58 -  2018-01-07 dari  Pondokgede Indonesia<br> 23:58 -  2018-01-07 dari  Pondokgede ,9.50E+17, 2e1008fd77a5b1bf, Pondokgede, Pondokgede Indonesia,106.9282952,-6.2931675,ide bagus obat diare,4,Jabar
77,@kelimuttu, 2018-01-07, 12:26,@kelimuttu<br>@kelimuttu<br>@kelimuttu<br>@kelimuttu<br>@kelimuttu<br>@kelimuttu<br>@kelimuttu<br>@kelimuttu<br> Dua hari ini sakit perut berturut-turut gegara semalem makan mie pedes. I feel like a hero losing her power. Kemana Kiki yang doyan sambel? Wh,9.50E+17, 9b11deddbe010e5d, Mampang Prapatan, Mampang Prapatan Indonesia,106.829732,-6.2529575,sakit perut gegar maleman makan kopyok pedas ida cape like a hero losing his watt kikik doyan sambal whats wrong with jap belly,2,JKT
78,@hadyanation48, 2018-01-07, 18:47,@hadyanation48<br>@hadyanation48<br>@hadyanation48<br>@hadyanation48<br>@hadyanation48<br>@hadyanation48<br>@hadyanation48<br>@hadyanation48<br> Itu artinya perut kamu udah mulai ga bisa nahan pedes  jadi kalo kita makan pedes  perutnya otomatis langsung ,9.50E+17, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,perut tahan pedas makan pedas perut otomatis langsung mulas,0,JKT
79,@videlisurspon7, 2018-01-07, 23:19,@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br>@videlisurspon7<br> Kenapa tiap perut gw mules bawaannya pengen rekob.<br> 23:19 -  2018-01-07 dari  Bekasi Barat Indonesi,9.50E+17, 555b2219c414bc99, Bekasi Barat, Bekasi Barat Indonesia,106.9806262,-6.201172,perut mulas bawa rekob,3,Jabar
80,@HarunsAzel, 2018-01-07, 12:42,@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br>@HarunsAzel<br> Kalo lagi mencret  cobain pake minyak kayu putih sebelum tidur. Tapi tetep minum obat ya  supaya… https://www.instagram.com/p/Bdowt8,9.50E+17, bf01cad1aa4e7bed, Bekasi Selatan, Bekasi Selatan Indonesia,106.9858947,-6.2358325,mencret coba pakai minyak kayu putih tidur minum obat,5,Jabar
81,@FTanjungsarii, 2018-01-07, 10:51,@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br>@FTanjungsarii<br> Pms = sakit pinggang sakit perut gini kebiasaan yang dirasain wanita<br> 10:51 -  2018-01-07 dari  Cibitung In,9.50E+17, 3e894af61737bff0, Cibitung, Cibitung Indonesia,107.1200122,-6.2424025,pms sakit pinggang sakit perut bias wanita,2,Jabar
82,@tegarmyp, 2018-01-07, 02:15,@tegarmyp<br>@tegarmyp<br>@tegarmyp<br>@tegarmyp<br>@tegarmyp<br>@tegarmyp<br>@tegarmyp<br>@tegarmyp<br> Ini kayanya efek dari makan 1 pizza sendiri ._. jadi sakit perut<br> 02:15 -  2018-01-07 dari  Cilengkrang Indonesia<br> 02:15 -  2018-01-07 dari  Cil,9.50E+17, 4dd22d92dd19a977, Cilengkrang, Cilengkrang Indonesia,107.7262757,-6.8702493,efek makan hamburger sakit perut,2,Jabar
83,@rhssa_, 2018-01-07, 21:12,@rhssa_<br>@rhssa_<br>@rhssa_<br>@rhssa_<br>@rhssa_<br>@rhssa_<br>@rhssa_<br>@rhssa_<br> Itu pas mau njogja gasih? Wkwk. Langsung beli 1 strip diapet langsung telen semua haha<br> 21:12 -  2018-01-07 dari  Cimahi Selatan Indonesia<br> 21:12 -  2018-01-07 ,9.50E+17, c3d9538999c8f655, Cimahi Selatan, Cimahi Selatan Indonesia,107.5366789,-6.90685655,njogja gas wkwk langsung beli strip apkir langsung teleng haha,3,Jabar
84,@awanitem, 2018-01-07, 07:25,@awanitem<br>@awanitem<br>@awanitem<br>@awanitem<br>@awanitem<br>@awanitem<br>@awanitem<br>@awanitem<br> Wkwkwk trus mules kabeh yo mbak <br> 07:25 -  2018-01-07 dari  Bantul Indonesia<br> 07:25 -  2018-01-07 dari  Bantul Indonesia<br> 07:25 -  2018-01-07,9.50E+17, 1fe76584de4c3646, Bantul, Bantul Indonesia,110.3373695,-7.890592,wkwkwk mulas mawon yo mbak,3,DIY
85,@puzzle_ina, 2018-01-08, 09:40,@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br> Hubungan Tuberkulosis dengan HIV Bagai 2 Sisi Mata Uang http://lampung.tribunnews.com/2017/12/26/hubungan-tuberkulosis-dengan-hiv-baga,9.50E+17, d16052cf1200267a, Menteng, Menteng Indonesia,106.8421736,-6.190237,hubung tuberkulosis flu sisi mata uang bandar,3,JKT
86,@Alif68330369, 2018-01-08, 10:35,@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br> Wuahahaha ... iya  obat sakit perut merek; KENCING ONTA  Produksi wanabud. Ltd.<br> 10:35 -  2018-01-08 dari  Poso Kot,9.50E+17, 4aa91b076d52c31e, Poso Kota, Poso Kota Indonesia,120.7501985,-1.41365445,wuahahaha iya obat sakit perut merek kencing unta produksi wana pal,2,Sulteng
87,@WindyAprln, 2018-01-08, 12:44,@WindyAprln<br>@WindyAprln<br>@WindyAprln<br>@WindyAprln<br>@WindyAprln<br>@WindyAprln<br>@WindyAprln<br>@WindyAprln<br> Ah yaaaa hahaha. Urg sakit perut kalau ketawa hahaha.<br> 12:44 -  2018-01-08 dari  Parompong Indonesia<br> 12:44 -  2018-01-08 dari  ,9.50E+17, dae51184e7fac9bd, Parompong, Parompong Indonesia,107.5949841,-6.79575525,ah yaaaa hahaha sakit perut ketawa hahaha,2,Jabar
88,@si_endra, 2018-01-08, 11:44,@si_endra<br>@si_endra<br>@si_endra<br>@si_endra<br>@si_endra<br>@si_endra<br>@si_endra<br>@si_endra<br> Dan membuat mules wetengku <br> 11:44 -  2018-01-08 dari  Mertoyudan Indonesia<br> 11:44 -  2018-01-08 dari  Mertoyudan Indonesia<br> 11:44 -  2018-01,9.50E+17, c1ed59e165fb9a34, Mertoyudan, Mertoyudan Indonesia,110.202434,-7.5448305,mulas tengku,3,Jateng
89,@Alif68330369, 2018-01-08, 10:25,@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br> Hati2 loh kalo sakit perut beneran. Wanabud balik terbahak-bahak ... <br> 10:25 -  2018-01-08 dari  Poso Kota Indonesi,9.50E+17, 4aa91b076d52c31e, Poso Kota, Poso Kota Indonesia,120.7501985,-1.41365445,hati loh sakit perut wana bahak bahak,2,Sulteng
90,@Alif68330369, 2018-01-08, 10:52,@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br>@Alif68330369<br> Entah salah tulis ato karna memang kepingin sekali jagoannya menjadi presiden sehingga lupa pilpres itu di thn 2019  i,9.50E+17, 4aa91b076d52c31e, Poso Kota, Poso Kota Indonesia,120.7501985,-1.41365445,salah tulis ato kepingin jago presiden lupa milu prabowo presiden tahan ketawa takut sakit perut entar sakit perut tawar obat kencing unta,2,Sulteng
91,@Jackelkotjo, 2018-01-08, 20:36,@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br>@Jackelkotjo<br> Tertawa sesuai kondisi...membuat awet muda loh...pasti kebablas donk kalau tertawa..bisa sakit perut or ke belakang karena gak,9.50E+17, 6066956b38a2b2d9, Pancoran Mas, Pancoran Mas Indonesia,106.8152454,-6.3944565,tertawa sesuai awet muda auk bablas tertawa sakit perut or tahan,2,Jabar
92,@DaniWaldanI, 2018-01-08, 19:31,@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br>@DaniWaldanI<br> Diare  mual  mulut pait  gak nafsu makan :(<br> 19:31 -  2018-01-08 dari  Setia Budi Indonesia<br> 19:31 -  2018-01-08 dari  S,9.50E+17, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,diare mual mulut pahit nafsu makan,4,JKT
93,@YuliatinLia, 2018-01-08, 09:59,@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br> Habis makan baso pada sakit perut dan pusing #MTBANTVEPS80 @akangobet @SeriesANTV<br> 09:59 -  2018-01-08 dari  Cicendo Indone,9.50E+17, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.5857422,-6.9012881,habis makan bakso sakit perut pusing mtbantveps lerak seriesantv,2,Jabar
94,@fitrianggraini, 2018-01-08, 15:02,@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br>@fitrianggraini<br> Kalo disitu emg seringnya dikasih yg paten  kayak aku kmrn cuma beli ondan + lansoprazole + oralit aja,9.50E+17, 2e1008fd77a5b1bf, Pondokgede, Pondokgede Indonesia,106.9282952,-6.2931675,situ kasi paten kemarin beli dondang lansoprazole oralit habis k lsg gajah beli coba cari apotek gede deh generik cm korban salah,3,Jabar
95,@nitha_kaka22, 2018-01-09, 12:00,@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br>@nitha_kaka22<br> Udah coba nnton Wise Prison Life (Prison Playbook) blm teh? Coba deh tonton dijamin sakit perut  <br> 12:00 -  2018-01,9.51E+17, 5dbc34a8e425f76e, Cirebon Utara, Cirebon Utara Indonesia,108.5364226,-6.6801015,coba tonton bijak prison life prison palet bom teh coba deh tonton jamin sakit perut,2,Jabar
96,@atananta, 2018-01-09, 13:28,@atananta<br>@atananta<br>@atananta<br>@atananta<br>@atananta<br>@atananta<br>@atananta<br>@atananta<br> sebenernya bahasa yg bener itu sumbilangeun  dilep  pms atau kram perut sih kalo lagi sakit perut saat dapet? huh *semuanya jd penting saat lagi datan,9.51E+17, 131a94429169cee5, Kota Bogor, Kota Bogor Jawa Barat,106.7929587,-6.5834135,bahasa buang pai pms kram perut sakit perut kasih huh jd,2,Jabar
97,@Elokmn, 2018-01-09, 12:06,@Elokmn<br>@Elokmn<br>@Elokmn<br>@Elokmn<br>@Elokmn<br>@Elokmn<br>@Elokmn<br>@Elokmn<br> Mules dadakan wkwk<br> 12:06 -  2018-01-09 dari  Sawangan Indonesia<br> 12:06 -  2018-01-09 dari  Sawangan Indonesia<br> 12:06 -  2018-01-09 dari  Sawangan Indonesia<,9.51E+17, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.7636601,-6.3928945,mulas dada wkwk,3,Jabar
98,@Occhafhellee, 2018-01-09, 10:18,@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br>@Occhafhellee<br> Ketemu temen yg lg hamil d kantor. alhamdulillah gw baru ngelewatin masa mual mules muntah. Semangat para bumil. Jaga ,9.51E+17, 5fed4734389b9b2c, Nanggalo, Nanggalo Indonesia,100.3799105,-0.90564815,ketemu teman hamil d kantor alhamdulillah mual mulas muntah semangat hamil jaga hati kuat,3,Sumbar
99,@indrinurinayati, 2018-01-09, 08:40,@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br>@indrinurinayati<br> Apa yg salah sama itik yg lagi diare?<br> 08:40 -  2018-01-09 dari  Medan Baru Indonesia<br> 0,9.51E+17, be11fe7b1a051110, Medan Baru, Medan Baru Indonesia,98.65497408,3.58216455,salah itik diare,4,Sumut
100,@nurwahyunys, 2018-01-09, 07:51,@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br>@nurwahyunys<br> Setiap mau ketemu sama dospem baeaannya mules  gimana coba kalau ma ketemu jodoh?! Diare kayaknya wkwkwk<br> 07:51 -  2018-01-,9.51E+17, 7f745661b459cbbd, Panakkukang, Panakkukang Indonesia,119.4728562,-5.15920965,ketemu dospem sapa mulas gim coba ma ketemu jodoh diare wkwkwk,3,Sulsel
101,@tiwren, 2018-01-09, 06:59,@tiwren<br>@tiwren<br>@tiwren<br>@tiwren<br>@tiwren<br>@tiwren<br>@tiwren<br>@tiwren<br> gile kinap abis diare menjelang waktu mau ujian<br> 06:59 -  2018-01-09 dari  Mampang Prapatan Indonesia<br> 06:59 -  2018-01-09 dari  Mampang Prapatan Indonesia<br> ,9.51E+17, 9b11deddbe010e5d, Mampang Prapatan, Mampang Prapatan Indonesia,106.829732,-6.2529575,gile kapur abis diare jelang uji,4,JKT
102,@orepras, 2018-01-09, 20:11,@orepras<br>@orepras<br>@orepras<br>@orepras<br>@orepras<br>@orepras<br>@orepras<br>@orepras<br> Hari ini menyenangkan sekali. Ya bisa makan enak  ya Etherium nilainya naik  ya bisa kentut setelah seharian mules..<br> 20:11 -  2018-01-09 dari  Kebayoran L,9.51E+17, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,nangka makan enak etherium nilai kentut mulas,0,JKT
103,@YuliatinLia, 2018-01-10, 21:10,@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br>@YuliatinLia<br> Hahahaha pak Rt bikin sakit perut   JODOHWASIATBAPAK433 @akangobet @SeriesANTV<br> 21:10 -  2018-01-10 dari  Cicendo Indonesia,9.51E+17, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.5857422,-6.9012881,hahahaha rt sakit perut jodoh lerak seriesantv,2,Jabar
104,@alvianidesti, 2018-01-10, 18:52,@alvianidesti<br>@alvianidesti<br>@alvianidesti<br>@alvianidesti<br>@alvianidesti<br>@alvianidesti<br>@alvianidesti<br>@alvianidesti<br> Mules aja dah  bisa ditahan megang batu.<br> 18:52 -  2018-01-10 dari  Gunung Putri Indonesia<br> 18:52 -  2018-01-10 ,9.51E+17, 67af0508137cbb0d, Gunung Putri, Gunung Putri Indonesia,106.9388827,-6.377322,mulas tahan pegang batu,3,Jabar
105,@mochijwoos, 2018-01-10, 14:32,@mochijwoos<br>@mochijwoos<br>@mochijwoos<br>@mochijwoos<br>@mochijwoos<br>@mochijwoos<br>@mochijwoos<br>@mochijwoos<br> Btw baru inget belum makan dari pagi hm pantesan sakit perut hm<br> 14:32 -  2018-01-10 dari  Depok Indonesia<br> 14:32 -  2018-01-10 ,9.51E+17, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,makan pagi hm mang sakit perut hm,2,DIY
