,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
95,@nitha_kaka22, 2018-01-09, 12:00, Udah coba nnton Wise Prison Life (Prison Playbook) blm teh? Coba deh tonton dijamin sakit perut  ,950593183515262976, 5dbc34a8e425f76e, Cirebon Utara, Cirebon Utara Indonesia,108.53642259082493,-6.6801015,coba tonton wise pot life pot lining bom teh coba deh tonton jamin sakit perut
96,@atananta, 2018-01-09, 13:28, sebenernya bahasa yg bener itu sumbilangeun  dilep  pms atau kram perut sih kalo lagi sakit perut saat dapet? huh *semuanya jd penting saat lagi datang bulan*,950615289065951234, 131a94429169cee5, Kota Bogor, Kota Bogor Jawa Barat,106.79295872828129,-6.583413500000002,emang bahasa yg emang buang pai pms kram perut sih kalo sakit perut kasih huh jd
97,@Elokmn, 2018-01-09, 12:06, Mules dadakan wkwk,950594520650887168, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.76366008726549,-6.3928945000000015,mules dada wkwk
98,@Occhafhellee, 2018-01-09, 10:18, Ketemu temen yg lg hamil d kantor. alhamdulillah gw baru ngelewatin masa mual mules muntah. Semangat para bumil. Jaga hati dan selalu kuat,950567364252262400, 5fed4734389b9b2c, Nanggalo, Nanggalo Indonesia,100.37991045683762,-0.90564815,ketemu teman yg lg hamil d kantor alhamdulillah gue mual mulas muntah semangat hamil jaga hati kuat
99,@indrinurinayati, 2018-01-09, 08:40, Apa yg salah sama itik yg lagi diare?,950542690524917760, be11fe7b1a051110, Medan Baru, Medan Baru Indonesia,98.65497407693586,3.58216455,yg salah itik yg diare
100,@nurwahyunys, 2018-01-09, 07:51, Setiap mau ketemu sama dospem baeaannya mules  gimana coba kalau ma ketemu jodoh?! Diare kayaknya wkwkwk,950530342871429120, 7f745661b459cbbd, Panakkukang, Panakkukang Indonesia,119.47285621011446,-5.15920965,ketemu kas sapa mulas gim coba ma ketemu jodoh diare kayak wkwkwk
101,@tiwren, 2018-01-09, 06:59, gile kinap abis diare menjelang waktu mau ujian,950517238666117120, 9b11deddbe010e5d, Mampang Prapatan, Mampang Prapatan Indonesia,106.82973203344223,-6.2529575,gile kapur abis diare jelang uji
102,@orepras, 2018-01-09, 20:11, Hari ini menyenangkan sekali. Ya bisa makan enak  ya Etherium nilainya naik  ya bisa kentut setelah seharian mules..,950716673824141312, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.78563265281248,-6.2498520000000015,nangka ya makan enak ya etherium nilai ya kentut mulas
103,@YuliatinLia, 2018-01-10, 21:10, Hahahaha pak Rt bikin sakit perut   JODOHWASIATBAPAK433 @akangobet @SeriesANTV,951093862348464128, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.58574224532632,-6.9012880999999995,hahahaha mas rt bikin sakit perut benalu lerak seriesantv
104,@alvianidesti, 2018-01-10, 18:52, Mules aja dah  bisa ditahan megang batu.,951059161906790400, 67af0508137cbb0d, Gunung Putri, Gunung Putri Indonesia,106.93888272578371,-6.377322,mules aja dah tahan pegang batu
105,@mochijwoos, 2018-01-10, 14:32, Btw baru inget belum makan dari pagi hm pantesan sakit perut hm,950993779820916736, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,nih makan pagi hm mang sakit perut hm
106,@SyaifulMohidin, 2018-01-10, 22:50, sakit perut ndah malam2 tok,951119077275181057, 02a5a8983ca22b6b, Telukjambe, Telukjambe Indonesia,107.3380586661787,-6.3918870000000005,sakit perut dah malam tok
107,@calledlisa, 2018-01-10, 20:17, Kalau baca judul tempat makan dengan kata lombok  sambal  sambel  cabe  cabai  geprek  pedas  hot  spicy  ... dan sejenisnya malah mules  bukan lapar.  #anticabai,951080548578992128, f463bae55371d3bf, Purbalingga, Purbalingga Indonesia,109.38136145621992,-7.400508,baca judul makan lombok sambal sambal cabe cabai suwir pedas hot juhi mulas lapar email
108,@adhitama_veri, 2018-01-10, 10:26, Tiada hari tanpa mules,950931874150367232, 5b36eee86ae311f6, Tempel, Tempel Indonesia,110.32256133039064,-7.6599179999999985,tiada mulas
109,@hilmyaa_, 2018-01-10, 11:21, 'Bila aku diare ibu selalu waspada pertolongan oralit selalu siap dirumah' -lirik lagu,950945577641979904, 9fa1fb37738960a9, Pabean Cantikan, Pabean Cantikan Indonesia,112.7340192399384,-7.2230063,diare waspada tolong oralit rumah lirik lagu
110,@KayuagungRadio, 2018-01-10, 16:40, Cara Cepat Sembuhkan Diare  http://www.kayuagung.com/2017/12/cara-cepat-sembuhkan-diare.html …,951025890338619392, 5121473bdca5dd94, Muara Bangka Hulu, Muara Bangka Hulu Indonesia,102.2989624852146,-3.770094,cepat sembuh diare aja
111,@Julissi_, 2018-01-10, 20:28, Ntn Lakinye si hesun nyanyi bikin mules ,951083328949534722, 7c6372d4d321b256, Tamansari, Tamansari Indonesia,106.82399764047709,-6.145419349999999,ntn laki sang hesun nyanyi bikin mulas
112,@rpoetra_, 2018-01-10, 00:18, Mules sampek ngising-ngising po ,950778797921468416, 9994ec8e687edf08, Tambaksari, Tambaksari Indonesia,112.76283312388071,-7.253222500000001,mules sampek sing siau
113,@jsskaton, 2018-01-10, 19:26, Mencret. Padahal habis makan mahal. Sayang banget ,951067713782267904, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.0110060250435,-6.254410999999998,mencret habis makan mahal sayang banget
114,@beribowo, 2018-01-10, 15:10, Alasan gak doyan kalau saya gampang mencret Pak tadinya doyan bgt tapi dulu pernah seminggu full makan Mie Instant 2bungkus + cabe 20+Lada 2sendok  Saus ABC 2 sachet+Bon cabe 1... dan kemudian Usus rusak dan sekalinya makan pedes perih  mencret ahh menyiksah ,951003346982207489, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.81773603395331,-6.2016105,alas doyan gampang mencret doyan banget full makan kopyok instan bungkus cabe lada sendok saus abc  gelas cabe  usus rusak makan pedas perih mencret ahh siksa
115,@brendaadel, 2018-01-10, 04:36, Abis sahur malah mules. Semogaaaa ga laper lagi,950843627999256576, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,abis sahur mulas moga gue lapar
116,@KayuagungRadio, 2018-01-11, 09:11, #spo_beritabagus Cara Cepat Sembuhkan Diare -Ramuan Kunyit Madu -Pisang -Cuka Apel,951275241765941248, d16052cf1200267a, Menteng, Menteng Indonesia,106.84217356555288,-6.190237000000001,berita cepat sembuh diare ramu nyi madu pisang cuka apel
117,@errensylvianaa, 2018-01-11, 08:52, sakit perut mual pusing  pengen tidur aja ,951270611191455744, eba0f2c360607091, Mulyorejo, Mulyorejo Indonesia,112.7901463651273,-7.270583999999999,sakit perut mual pusing ken tidur aja
118,@R_LS16, 2018-01-11, 09:37, Mau kondangan nervesnya kaya mau ketemu gebetan. Masya Allah ngefeknya ke perut  bikin mules.,951281996717703168, e74bd885caf587c3, Sempor, Sempor Indonesia,109.52309234183446,-7.560453999999999,kondangan grogi kaya ketemu pacar masya tuhan efek tuju perut bikin mulas
119,@arioastungkoro, 2018-01-11, 00:53, Abis itu masih sempet tiduran bentar di mobil  nonton The Greatest Showman  minum thai tea  pulangnya makan shabu2 yang porsinya ngalahin porsi petinju kelas berat. Awalnya kirain sakit perut gara2 kekenyangan  ga taunya itu awal dari terror #keracunanmakanan.,951150046480871424, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.84903505751888,-6.256264,abis rebah bentar sidi mobil tonton the greatest showman minum olahraga teh pulang makan babu porsi kalah porsi tinju kelas berat tau sakit perut kenyang gue tau teror racun
120,@fathinarif, 2018-01-11, 09:21, Karena mules di pagi hari merupakan suatu proses yg alami,951277806343696384, 55f62fa215b6bc23, Lengkong, Lengkong Indonesia,107.62635912849359,-6.9341678,mulas sidi pagi proses yg alami
121,@arioastungkoro, 2018-01-11, 01:00, Akhirnya gw minumin tolak angin karena gw super ngantuk dan mikirnya yg penting mualnya ga keterusan. Kan ngehe juga kalau mual dan diare tengah malem sampai ga bisa tidur. Mata  mulut sama lambung kadang kan ga sinkron yak. Kaga bisa kompromi satu sama lainnya. #keracunanmakanan,951151874899628033, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.84903505751888,-6.256264,gue minum tolak angin gue super antuk pikir yg mual gue hibur mual diare maleman gue tidur mata mulut lambung kadang gue sinkron aja asan kompromi lai racun
122,@VBB_Jacatra, 2018-01-11, 13:58, Coba @OfficialPersika  abaikan pinangan GeeWe  berusahalah yg fair biarkan di GW fokus ke @Persija_Jkt jgn di recokin MULES gue liatnya,951347681711960064, 93aa30b3e9be6b59, Cengkareng, Cengkareng Indonesia,106.7490440591907,-6.150752,coba officialpersika abai pinang geewe usaha yg adil biar sidi sewa fokus tuju sijil sidi recok alikuot gue liat
123,@p_bungaa, 2018-01-11, 22:11, Hih. Mules aku ,951471518453608448, 422231aacfa106f0, Banguntapan, Banguntapan Indonesia,110.4167484436678,-7.823734399999998,hih mules
124,@drsnovita, 2018-01-11, 23:23, Kenapa perutku jadi mules gini yah?? ,951489845783773185, 7ef3a5903e850b33, Merawang, Merawang Indonesia,106.08508893119162,-2.0200845000000003,perut mulas aja
125,@thiaa9341, 2018-01-11, 20:44, ampe sakit perut ketawa  berasa ngeliat member infinite lagi menghipnotis dirinya sendiri kkk,951449857813659649, f57d760962aa72a0, Denpasar Selatan, Denpasar Selatan Indonesia,115.22570737376896,-8.705968200000001,ampe sakit perut ketawa asa liat fit hipnotis
126,@Arikebet54, 2018-01-11, 01:50, Weteng mules ga iso turu sodara-sodara.,951164350277955584, 70e9459a0d086839, Dau, Dau Indonesia,112.55909266091743,-7.947944000000001,teng mulas gue iso turun saudara
127,@arioastungkoro, 2018-01-11, 01:25, Analisa dokter: gw kena diare akut. Penyebabnya karena salah makan. Kemungkinan besar karena gw makan sushi yang ga fresh. Gw nolak dicek darah karena males kena jarum suntik. Udah lemes gini masih aja mau disiksa  no way! Akhirnya gw minta pulang. #keracunanmakanan,951158166267424768, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.84903505751888,-6.256264,analisis dokter gue kena diare akut salah makan gue makan salmon gue segar gue tolak cek darah malas kena jarum suntik lemes aja siksa tuala bus gue pulang racun
128,@RoySparringa, 2018-01-11, 09:54, Belum ada kajian beban ekonomi penyakit penting yg ditularkan melalui makanan. Misalnya Salmonella typhi penyebab demam tifoid merupakan penyakit umum dan belum mendapat perhatian serius. Bagaimana prevalensinya di Indonesia? Apakah Anda  teman dan keluarga pernah terinveksi? ,951286087661404160, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,kaji beban ekonomi sakti yg tular makan contoh salmonela typhi demam demam sakti perhati serius prevalensi sidi indonesia teman keluarga infeksi
129,@passionjelly, 2018-01-11, 06:18, Dalam seminggu ini udah 3 kali makan ayam geprek  yg pastinya juga 3 kali pagi mules ga wajar. Tinggal nunggu tiba-tiba tumbang aja ini mah,951231733684256769, 9cec2bf18aeefe8e, Sail, Sail Indonesia,101.47313162601515,0.4825065,uda  kali makan ayam suwir yg  kali pagi mulas gue wajar tinggal tunggu henti tumbang aja mah
130,@UdinUnderscore, 2018-01-12, 06:49, Ada yg tau cara mengobati sakit perut   akibat terlalu banyak mengonsumsi cinta?  #morningvibes… https://www.instagram.com/p/Bd1AYhMn0X_/ ,951602089909805056, e1efc63ca2c038b8, Citeureup, Citeureup Indonesia,106.88425355223607,-6.5444474999999995,yg tau sembuh sakit perut akibat konsumsi cinta morningvibes
131,@ystputri, 2018-01-12, 07:05, Lagi penak penak e kok malah mules,951606007855169536, 13e5e8a09a2558e4, Candisari, Candisari Indonesia,110.43089074796656,-7.016378,penak penak e mulas
132,@rsazra, 2018-01-12, 10:47, Anak selalu merasa sakit perut yang kadang hilang timbul? Apa #KataDokter spesialis anak tentang hal tersebut ? Simak jawabannya disini : https://rsazra.co.id/rsazra/index.php/2018/01/12/sakit-perut-berulang-pada-anak/ …  @blogdokter @seputaranbgr #artikel #artikelkesehatan #anak #rsazra #rumahsakit #rumahsakitbogor #rumahsakitdibogor,951661887929774080, 131a94429169cee5, Kota Bogor, Kota Bogor Jawa Barat,106.79295872828129,-6.583413500000002,anak sakit perut kadang hilang timbul dokter spesialis anak simak aja dokter putar artikel manfaat anak rsazra sakit sakit sakit
133,@asaharesma, 2018-01-12, 12:24, Paling benci sama diare ,951686272111620097, 70e9459a0d086839, Dau, Dau Indonesia,112.55909266091743,-7.947944000000001,benci diare
134,@kikywindhika, 2018-01-12, 20:29, Diare sehari trus aq berasa kurusan dikit  lemas tak berdaya,951808415126274050, c74f54395c58b4c8, Wonosari, Wonosari Indonesia,110.74047751090751,-7.627903999999999,diare minggu kalo mu asa kurus dikit lemas daya
135,@Riyuhaa, 2018-01-12, 18:45, 1orang rumah diare pasti langsung ketularan  gk bisa makan enak dooong,951782146359803905, a125f664faa740fa, Singosari, Singosari Indonesia,112.63082834637147,-7.851689,orang rumah diare langsung tular gk makan enak dooong
136,@ameliamarchy, 2018-01-12, 18:45, msh antri  lom masuk dah mules duluan. ini cuma periksa aja siy. ngilu gigi. g mau cabut dulu wa,951782231898390528, cff50b63e58edff2, Pandaan, Pandaan Indonesia,112.71608353742808,-7.652653,bom antri tau masuk dah mulas keburu periksa aja siy ngilu gigi g cabut wa
137,@GYPrasetya, 2018-01-12, 22:26, Aduh mules  pengen ber*k... ,951837674892967936, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.76366008726549,-6.3928945000000015,aduh mulas ken mu
138,@ikosihombing, 2018-01-12, 21:49, serasa sakit perut  tp gak mau BAB,951828506475864069, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,serasa sakit perut tp bab
139,@inndabee, 2018-01-13, 18:57, Berawal dari pilek  batuk  demam  dan berujung mencret ,952147679294799872, 4e9e8dce64faf25a, Padang Sidempuan Hutaimbaru, Padang Sidempuan Hutaimbaru Indonesia,99.2422917582802,1.3285619999999998,pilek batuk demam ujung mencret
140,@refannymn, 2018-01-13, 06:31, Mencret mulu.....,951959961247993856, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.2757679999999985,mencret
141,@joulepakir, 2018-01-13, 05:10, Kelasnya batu kerikil mau di poles2 dan di gosok ampe mencret ya ttp batu kerikil...,951939458663788544, 48f3a332643193ef, Magelang Utara, Magelang Utara Indonesia,110.22025912738529,-7.46148075,kelas batu kerikil sidi poles sidi gosok ampe mencret ya ttp batu kerikil
142,@amaliahanifa, 2018-01-13, 11:21, sakit perut hari pertama sungguhlah.......   rasa lapar saja sampai tydac terasa.,952032743998681088, 64232e161006c91d, Wonocolo, Wonocolo Indonesia,112.73719718787619,-7.327303999999999,sakit perut sungguh lapar tydac asa
143,@shalsamilen, 2018-01-13, 07:58, Mules lagi.... Mules lagi..,951981630003953664, a30344e9b071a840, Tulungagung, Tulungagung Indonesia,111.89527816532268,-8.0754315,mules mules
144,@mizzNna, 2018-01-13, 00:21, dan perut uwe mules tiada henti  efek obat itu yang tak henti  sepertinya ku tak kan minum itu lagi di badanku ga bagus,951866696385441792, 0363c91f8e3259e4, Jepara, Jepara Indonesia,110.68061849639619,-6.5806265,perut ami mulas tiada henti efek obat henti mu minum sidi badan gue bagus
145,@oonelaf, 2018-01-13, 16:06, Dari pagi tuh sakit perut tapi maksa mau kerja di luar. Akhirnya sekarang kerja baru 2 jam dan baru kelar 2 dokumen udah pesen gocar pulang. Ga tahan sakit perutnya ㅠㅠ,952104596905738242, 741a800e40e6f5e0, Duren Sawit, Duren Sawit Indonesia,106.92729167843606,-6.2391475,pagi nih sakit perut paksa kerja sidi kerja  jam kelar  dokumen uda sen gojek pulang tahan sakit perut ruwah
146,@adhitama_veri, 2018-01-13, 12:19, Aku  tekno mules ,952047537451565061, 5b17a8832e2fe0d0, Seyegan, Seyegan Indonesia,110.29904325117941,-7.729444,teknologi mulas
147,@Sanela_Fadillah, 2018-01-13, 15:03, Abis makan makanan kucing jadi mules -_-,952088793753899009, 9982e2946554cc04, Batu Ceper, Batu Ceper Indonesia,106.6542430468324,-6.145593,abis makan makan kucing mulas
148,@arieparikesit, 2018-01-13, 22:22, Enak dong kalau pengen mules ,952199274527207424, fe6b60c154e3835d, Jawa Barat, Jawa Barat Indonesia,107.60389774606165,-6.867355,enak ken mulas
149,@hansialfantini, 2018-01-13, 15:06, Sakit perut,952089553019453441, c4397d8c10325af5, Kasihan, Kasihan Indonesia,110.33361932383802,-7.8147389999999985,sakit perut
150,@mnckdr, 2018-01-14, 11:38, BBD. Bangun bangun diare ,952399420674330624, 6d6fa0d34437eff4, Palu Timur, Palu Timur Indonesia,119.92748814499615,-0.8720853000000001,bbd bangun bangun diare
151,@dhiart, 2018-01-14, 11:18, Hahahahaha... jadi mules perut kebanyakan ketawa ada group lawak baru yg bener2 lucu...,952394540383576064, 2d440aaf3cf96070, Kesambi, Kesambi Indonesia,108.54880521653163,-6.7441059999999995,hahahahaha mulas perut ketawa grup lawak yg lucu
152,@hadipermadi99, 2018-01-14, 08:18, Anying th gs 2x ka cai masih kneh mules -__-,952349168458022912, 9e8d3319a81065a6, Banjaran, Banjaran Indonesia,107.5836860320772,-7.0757475,sing gs x seg saka tulus mulas
153,@NanangHaikal, 2018-01-14, 15:32," ""Diare"" kayanya udah template izin di setiap tempat kerja ya",952458450272894977, 9131ec0f892bace2, Tegalrejo, Tegalrejo Indonesia,110.35731604347694,-7.7794507999999984,diare kayak uda template izin sidi kerja ya
154,@IrmaaaPutri, 2018-01-14, 17:47, Definisi bahagia itu misalnya bisa makan pedes tanpa besoknya harus ngerasain sakit perut heuuuh,952492289061867520, 86e049af454ce867, Kauman, Kauman Indonesia,111.41379211534522,-7.900986,definisi bahagia makan pedas besok sakit perut heuuuh
155,@hajarkoeee, 2018-01-14, 17:43, belum jg apply  udah stres dan mules...,952491474939142150, d452ddcad56e5767, Pare, Pare Indonesia,112.19111662256596,-7.7681925000000005,jg apply uda stres mulas
156,@mochijwoos, 2018-01-14, 21:53, DEK???????? Kakiku dingin semua?????? Tanganku gemeteran????? Aku ampe mules??????,952554164634009601, 985d2f4ed1a2b7ef, Kalasan, Kalasan Indonesia,110.46639952064777,-7.7443824999999995,lawi kaki dingin tangan gemetar ampe mulas
157,@faridaaokta, 2018-01-14, 02:09, 02.08 perut mules tapi ga berani ke kamar mandi.,952256250909147136, b02c1f786ae45a8c, Kota Yogyakarta, Kota Yogyakarta Yogyakarta,110.37446419496143,-7.80283725, perut mulas gue berani tuju kamar mandi
158,@ignatiusbanu, 2018-01-14, 06:43, yg lebih sakit dari diare itu susah BAB ,952325358182805509, afd1ca7391d3edc9, Argomulyo, Argomulyo Indonesia,110.49622736332729,-7.3693395000000015,yg sakit diare susah bab
159,@dilla_apriliaa, 2018-01-14, 05:34, Malesin bgt klo abis solat subuh trs perut mules. Yg ada diwc ngeden sambil merem -_______-,952308000596754432, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,malas banget kalo abis solah subuh trs perut mulas ngeden merem
160,@adysaml, 2018-01-14, 01:16, Tergabisa ga ngeluh kalo lagi sakit perut pas menstruasi ,952243011118772224, 519d6f96b652629c, Ngamprah, Ngamprah Indonesia,107.52648651964472,-6.8421059999999985,gue keluh kalo sakit perut pas menstruasi
161,@ledyanafitriani, 2018-01-14, 20:11, Mules ya Allah ,952528499595595776, cf49b485a7021017, Medan Selayang, Medan Selayang Indonesia,98.63831562987326,3.56782945,mules ya tuhan
162,@nroshita, 2018-01-14, 18:45, ga tau lagi mau ngapain. mules kaga  begah  lapar kaga  ngantuk... hadeuh teu puguh lah..,952506886741356544, f57d760962aa72a0, Denpasar Selatan, Denpasar Selatan Indonesia,115.22570737376896,-8.705968200000001,gue tau ngapain mulas kagak begah lapar kagak antuk hadeuh puguh puguh
